1,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 02:57:59","	3.907057","	"
2,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 02:57:59","	12.93098","	"
3,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 02:57:59","	15.49615","	"
4,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 02:57:59","	1.80203","	"
5,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 02:57:59","	9744.283","	"
6,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 02:57:59","	4749.785","	"
7,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 02:57:59","	3178.85","	"
8,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 02:57:59","	1563.724","	"
9,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 02:57:59","	-2067144235","	"
10,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 02:57:59","	62005195","	"
11,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 02:57:59","	9139","	"
12,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 02:57:59","	4","	"
13,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 02:57:59","	1053092","	"
14,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 02:57:59","	4","	"
15,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 02:57:59","	0","	"
16,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 03:07:59","	9.378118","	"
17,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 03:07:59","	12.88615","	"
18,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 03:07:59","	2.999547","	"
19,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 03:07:59","	0","	"
20,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 03:07:59","	7959.162","	"
21,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 03:07:59","	0","	"
22,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 03:07:59","	3206.85","	"
23,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 03:07:59","	1487.635","	"
24,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 03:07:59","	-2066873110","	"
25,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 03:07:59","	62012522","	"
26,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 03:07:59","	9139","	"
27,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 03:07:59","	4","	"
28,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 03:07:59","	1053248","	"
29,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 03:07:59","	0","	"
30,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 03:07:59","	3","	"
31,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 03:17:59","	8.601939","	"
32,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 03:17:59","	12.11088","	"
33,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 03:17:59","	14.72825","	"
34,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 03:17:59","	1.50038","	"
35,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 03:17:59","	9893.392","	"
36,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 03:17:59","	1872.457","	"
37,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 03:17:59","	3220","	"
38,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 03:17:59","	1363.714","	"
39,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 03:17:59","	-2066601774","	"
40,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 03:17:59","	62020067","	"
41,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 03:17:59","	9139","	"
42,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 03:17:59","	4","	"
43,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 03:17:59","	1053425","	"
44,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 03:17:59","	3","	"
45,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 03:17:59","	0","	"
46,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 03:27:59","	8.597059","	"
47,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 03:27:59","	11.29044","	"
48,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 03:27:59","	2.898456","	"
49,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 03:27:59","	0","	"
50,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 03:27:59","	5202.286","	"
51,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 03:27:59","	0","	"
52,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 03:27:59","	3206.7","	"
53,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 03:27:59","	1092.234","	"
54,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 03:27:59","	-2066330407","	"
55,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 03:27:59","	62027554","	"
56,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 03:27:59","	9139","	"
57,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 03:27:59","	4","	"
58,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 03:27:59","	1053611","	"
59,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 03:27:59","	5","	"
60,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 03:27:59","	0","	"
61,"	WinPlatform_01.AppEngine1.CPULoadMax","				2020-08-12 03:37:52","	100","	"
62,"	WinPlatform_01.AppEngine1.DiskSpaceFree[1]","				2020-08-12 03:37:52","	25166","	"
63,"	WinPlatform_01.AppEngine1.Engine._ProcessId","				2020-08-12 03:37:52","	1756","	"
64,"	WinPlatform_01.AppEngine1.NetRMCDisconnectCnt","				2020-08-12 03:37:52","	0","	"
65,"	WinPlatform_01.AppEngine1.NetNMXDisconnectCnt","				2020-08-12 03:37:52","	0","	"
66,"	WinPlatform_01.AppEngine1.NetNMXHeartbeatsMissedCnt","				2020-08-12 03:37:52","	5842","	"
67,"	WinPlatform_01.AppEngine1.NetNMXHeartbeatsMissedConsecCnt","				2020-08-12 03:37:52","	1268","	"
68,"	WinPlatform_01.AppEngine1.RAM","				2020-08-12 03:37:52","	8272.91","	"
69,"	WinPlatform_01.AppEngine1.ThreadCnt","				2020-08-12 03:37:52","	2687","	"
70,"	WinPlatform_01.AppEngine1.Engine.Engine._ProcessId","				2020-08-12 03:37:52","	6040","	"
71,"	WinPlatform_01.AppEngine1.Engine.SubscribedAttrCnt","				2020-08-12 03:37:52","	351","	"
72,"	WinPlatform_01.AppEngine1.Engine.SubscriptionLocalCnt","				2020-08-12 03:37:52","	168","	"
73,"	WinPlatform_01.AppEngine1.Scheduler.ObjectCnt","				2020-08-12 03:37:52","	75","	"
74,"	WinPlatform_01.AppEngine1.Scheduler.ScanCyclesCnt","				2020-08-12 03:37:52","	24931911","	"
75,"	WinPlatform_01.AppEngine1.Scheduler.ScanOverrunsCnt","				2020-08-12 03:37:52","	2502","	"
76,"	WinPlatform_01.AppEngine1.Scheduler.TimeIdleAvg","				2020-08-12 03:37:52","	191.1723","	"
77,"	WinPlatform_01.AppEngine1.Scheduler.TimeIdleMax","				2020-08-12 03:37:52","	197.798","	"
78,"	WinPlatform_01.AppEngine1.Scheduler.TimeIdleMin","				2020-08-12 03:37:52","	0","	"
79,"	WinPlatform_01.AppEngine1.Scheduler.TimeInputAvg","				2020-08-12 03:37:52","	8.827708","	"
80,"	WinPlatform_01.AppEngine1.Scheduler.TimeOutputAvg","				2020-08-12 03:37:52","	0","	"
81,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 03:37:59","	3.907422","	"
82,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 03:37:59","	14.18102","	"
83,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 03:37:59","	15.69425","	"
84,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 03:37:59","	1.401352","	"
85,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 03:37:59","	7846.354","	"
86,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 03:37:59","	1477.486","	"
87,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 03:37:59","	3150","	"
88,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 03:37:59","	1754.184","	"
89,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 03:37:59","	-2066058784","	"
90,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 03:37:59","	62035577","	"
91,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 03:37:59","	9139","	"
92,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 03:37:59","	4","	"
93,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 03:37:59","	1053866","	"
94,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 03:37:59","	7","	"
95,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 03:37:59","	0","	"
96,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 03:47:59","	3.906519","	"
97,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 03:47:59","	10.69727","	"
98,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 03:47:59","	10.30719","	"
99,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 03:47:59","	0","	"
100,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 03:47:59","	5467.733","	"
101,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 03:47:59","	0","	"
102,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 03:47:59","	3225.9","	"
103,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 03:47:59","	1268.914","	"
104,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 03:47:59","	-2065787518","	"
105,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 03:47:59","	62043517","	"
106,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 03:47:59","	9139","	"
107,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 03:47:59","	4","	"
108,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 03:47:59","	1054032","	"
109,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 03:47:59","	0","	"
110,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 03:47:59","	2","	"
111,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 03:57:59","	7.814233","	"
112,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 03:57:59","	10.54838","	"
113,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 03:57:59","	11.15534","	"
114,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 03:57:59","	1.493209","	"
115,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 03:57:59","	6791.536","	"
116,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 03:57:59","	1392.64","	"
117,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 03:57:59","	3187.95","	"
118,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 03:57:59","	1121.727","	"
119,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 03:57:59","	-2065516956","	"
120,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 03:57:59","	62051388","	"
121,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 03:57:59","	9139","	"
122,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 03:57:59","	4","	"
123,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 03:57:59","	1054073","	"
124,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 03:57:59","	3","	"
125,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 03:57:59","	0","	"
126,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 04:08:00","	6.251819","	"
127,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 04:08:00","	10.71332","	"
128,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 04:08:00","	1.904886","	"
129,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 04:08:00","	0","	"
130,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 04:08:00","	5321.956","	"
131,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 04:08:00","	0","	"
132,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 04:08:00","	3207.55","	"
133,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 04:08:00","	1239.574","	"
134,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 04:08:00","	-2065246520","	"
135,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 04:08:00","	62058045","	"
136,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 04:08:00","	9139","	"
137,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 04:08:00","	4","	"
138,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 04:08:00","	1054095","	"
139,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 04:08:00","	2","	"
140,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 04:08:00","	0","	"
141,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 04:18:00","	4.546399","	"
142,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 04:18:00","	10.50918","	"
143,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 04:18:00","	9.079358","	"
144,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 04:18:00","	0","	"
145,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 04:18:00","	6204.58","	"
146,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 04:18:00","	0","	"
147,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 04:18:00","	3213.9","	"
148,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 04:18:00","	1077.397","	"
149,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 04:18:00","	-2064976187","	"
150,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 04:18:00","	62065229","	"
151,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 04:18:00","	9139","	"
152,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 04:18:00","	4","	"
153,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 04:18:00","	1054098","	"
154,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 04:18:00","	0","	"
155,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 04:18:00","	3","	"
156,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 04:28:00","	3.125542","	"
157,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 04:28:00","	9.871234","	"
158,"	WinPlatform_01.AppEngine1.DiskWritesAvg_1","				2020-08-12 04:28:00","	8.482106","	"
159,"	WinPlatform_01.AppEngine1.DiskReadsAvg_1","				2020-08-12 04:28:00","	0","	"
160,"	WinPlatform_01.AppEngine1.DiskBytesWriteAvg_1","				2020-08-12 04:28:00","	6115.333","	"
161,"	WinPlatform_01.AppEngine1.DiskBytesReadAvg_1","				2020-08-12 04:28:00","	0","	"
162,"	WinPlatform_01.AppEngine1.RAMAvailableAvg","				2020-08-12 04:28:00","	3227","	"
163,"	WinPlatform_01.AppEngine1.PageFaultsAvg","				2020-08-12 04:28:00","	1120.62","	"
164,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalGetsCnt","				2020-08-12 04:28:00","	-2064705908","	"
165,"	WinPlatform_01.AppEngine1.Engine.IssuedInternalSetsCnt","				2020-08-12 04:28:00","	62073249","	"
166,"	WinPlatform_01.AppEngine1.Engine.ExternalReferenceCnt","				2020-08-12 04:28:00","	9139","	"
167,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalGetsCnt","				2020-08-12 04:28:00","	4","	"
168,"	WinPlatform_01.AppEngine1.Engine.IssuedExternalSetsCnt","				2020-08-12 04:28:00","	1054098","	"
169,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsRunningCnt","				2020-08-12 04:28:00","	2","	"
170,"	WinPlatform_01.AppEngine1.Engine.AsyncScriptsWaitingCnt","				2020-08-12 04:28:00","	0","	"
171,"	WinPlatform_01.AppEngine1.CPULoadMax","				2020-08-12 04:37:52","	100","	"
172,"	WinPlatform_01.AppEngine1.DiskSpaceFree[1]","				2020-08-12 04:37:52","	25162","	"
173,"	WinPlatform_01.AppEngine1.Engine._ProcessId","				2020-08-12 04:37:52","	1756","	"
174,"	WinPlatform_01.AppEngine1.NetRMCDisconnectCnt","				2020-08-12 04:37:52","	0","	"
175,"	WinPlatform_01.AppEngine1.NetNMXDisconnectCnt","				2020-08-12 04:37:52","	0","	"
176,"	WinPlatform_01.AppEngine1.NetNMXHeartbeatsMissedCnt","				2020-08-12 04:37:52","	5842","	"
177,"	WinPlatform_01.AppEngine1.NetNMXHeartbeatsMissedConsecCnt","				2020-08-12 04:37:52","	1268","	"
178,"	WinPlatform_01.AppEngine1.RAM","				2020-08-12 04:37:52","	8272.91","	"
179,"	WinPlatform_01.AppEngine1.ThreadCnt","				2020-08-12 04:37:52","	2682","	"
180,"	WinPlatform_01.AppEngine1.Engine.Engine._ProcessId","				2020-08-12 04:37:52","	6040","	"
181,"	WinPlatform_01.AppEngine1.Engine.SubscribedAttrCnt","				2020-08-12 04:37:52","	351","	"
182,"	WinPlatform_01.AppEngine1.Engine.SubscriptionLocalCnt","				2020-08-12 04:37:52","	168","	"
183,"	WinPlatform_01.AppEngine1.Scheduler.ObjectCnt","				2020-08-12 04:37:52","	75","	"
184,"	WinPlatform_01.AppEngine1.Scheduler.ScanCyclesCnt","				2020-08-12 04:37:52","	24949912","	"
185,"	WinPlatform_01.AppEngine1.Scheduler.ScanOverrunsCnt","				2020-08-12 04:37:52","	2502","	"
186,"	WinPlatform_01.AppEngine1.Scheduler.TimeIdleAvg","				2020-08-12 04:37:52","	191.0635","	"
187,"	WinPlatform_01.AppEngine1.Scheduler.TimeIdleMax","				2020-08-12 04:37:52","	197.798","	"
188,"	WinPlatform_01.AppEngine1.Scheduler.TimeIdleMin","				2020-08-12 04:37:52","	0","	"
189,"	WinPlatform_01.AppEngine1.Scheduler.TimeInputAvg","				2020-08-12 04:37:52","	8.936535","	"
190,"	WinPlatform_01.AppEngine1.Scheduler.TimeOutputAvg","				2020-08-12 04:37:52","	0","	"
191,"	WinPlatform_01.AppEngine1.CPULoad","				2020-08-12 04:38:00","	6.250712","	"
192,"	WinPlatform_01.AppEngine1.CPULoadAvg","				2020-08-12 04:38:00","	11.09524","	"
